itm_nordic_veteran_archer_helmet|nord bőrsisak
itm_nordic_veteran_archer_helmet_pl|nord bőrsisak
itm_nordic_footman_helmet|nord gyalogos sisak
itm_nordic_footman_helmet_pl|nord gyalogos sisak
itm_nordic_fighter_helmet|nord harcos sisak
itm_nordic_fighter_helmet_pl|nord harcos sisak
itm_nordic_huscarl_helmet|nord huskarl sisak
itm_nordic_huscarl_helmet_pl|nord huskarl sisak
itm_nordic_warlord_helmet|nord hadúri sisak
itm_nordic_warlord_helmet_pl|nord hadúri sisak
itm_vaegir_fur_cap|szőrmekalap
itm_vaegir_fur_cap_pl|szőrmekalap
itm_vaegir_fur_helmet|vaegir sisak
itm_vaegir_fur_helmet_pl|vaegir sisak
itm_vaegir_spiked_helmet|tüskés sisak
itm_vaegir_spiked_helmet_pl|tüskés sisak
itm_vaegir_lamellar_helmet|lamellás sisak
itm_vaegir_lamellar_helmet_pl|lamellás sisak
itm_vaegir_noble_helmet|vaegir nemesi sisak
itm_vaegir_noble_helmet_pl|vaegir nemesi sisak
itm_vaegir_war_helmet|vaegir harci sisak
itm_vaegir_war_helmet_pl|vaegir harci sisak
itm_vaegir_mask|vaegir harci védőmaszk
itm_vaegir_mask_pl|vaegir harci védőmaszk
itm_bascinet|bascinet
itm_bascinet_pl|bascinet
itm_bascinet_2|bascinet nyakvérttel
itm_bascinet_2_pl|bascinet nyakvérttel
itm_bascinet_3|bascinet orrvédővel
itm_bascinet_3_pl|bascinet orrvédővel
itm_guard_helmet|védősisak
itm_guard_helmet_pl|védősisak
itm_black_helmet|fekete sisak
itm_black_helmet_pl|fekete sisak
itm_full_helm|teljes sisak
itm_full_helm_pl|teljes sisak
itm_great_helmet|nagy sisak
itm_great_helmet_pl|nagy sisak
itm_winged_great_helmet|szárnyas nagy sisak
itm_winged_great_helmet_pl|szárnyas nagy sisak
itm_wooden_stick|fabot
itm_wooden_stick_pl|fabot
itm_cudgel|fütykös
itm_cudgel_pl|fütykös
itm_hammer|kalapács
itm_hammer_pl|kalapács
itm_club|bunkósbot
itm_club_pl|bunkósbot
itm_winged_mace|tollas buzogány
itm_winged_mace_pl|tollas buzogány
itm_spiked_mace|tüskés buzogány
itm_spiked_mace_pl|tüskés buzogány
itm_military_hammer|katonai kalapács
itm_military_hammer_pl|katonai kalapács
itm_maul|bunkó
itm_maul_pl|bunkó
itm_sledgehammer|pöröly
itm_sledgehammer_pl|pöröly
itm_warhammer|nagykalapács
itm_warhammer_pl|nagykalapács
itm_pickaxe|csákány
itm_pickaxe_pl|csákány
itm_spiked_club|tüskés bot
itm_spiked_club_pl|tüskés bot
itm_fighting_pick|csatacsákány
itm_fighting_pick_pl|csatacsákány
itm_military_pick|katonai csákány
itm_military_pick_pl|katonai csákány
itm_morningstar|flamand buzogány
itm_morningstar_pl|flamand buzogány
itm_sickle|sarló
itm_sickle_pl|sarló
itm_cleaver|bárd
itm_cleaver_pl|bárd
itm_knife|kés
itm_knife_pl|kés
itm_butchering_knife|henteskés
itm_butchering_knife_pl|henteskés
itm_dagger|tőr
itm_dagger_pl|tőr
itm_falchion|fattyúkard
itm_falchion_pl|fattyúkard
itm_scimitar|szablya
itm_scimitar_pl|szablya
itm_scimitar_b|elit szablya
itm_scimitar_b_pl|elit szablya
itm_arabian_sword_a|sarranida kard
itm_arabian_sword_a_pl|sarranida kard
itm_arabian_sword_b|sarranida egykezes csatakard
itm_arabian_sword_b_pl|sarranida egykezes csatakard
itm_sarranid_cavalry_sword|sarranida lovassági kard
itm_sarranid_cavalry_sword_pl|sarranida lovassági kard
itm_arabian_sword_d|sarranida védőkard
itm_arabian_sword_d_pl|sarranida védőkard
itm_great_sword|pallos
itm_great_sword_pl|pallos
itm_sword_of_war|harci kard
itm_sword_of_war_pl|harci kard
itm_hatchet|szekerce
itm_hatchet_pl|szekerce
itm_hand_axe|kézi fejsze
itm_hand_axe_pl|kézi fejsze
itm_fighting_axe|harci fejsze
itm_fighting_axe_pl|harci fejsze
itm_axe|fejsze
itm_axe_pl|fejsze
itm_voulge|alabárd
itm_voulge_pl|alabárd
itm_battle_axe|csatabárd
itm_battle_axe_pl|csatabárd
itm_war_axe|hadi fejsze
itm_war_axe_pl|hadi fejsze
itm_sword_two_handed_b|kétkezes kard
itm_sword_two_handed_b_pl|kétkezes kard
itm_sword_two_handed_a|nagy pallos
itm_sword_two_handed_a_pl|nagy pallos
itm_khergit_sword_two_handed_a|kétkezes szablya
itm_khergit_sword_two_handed_a_pl|kétkezes szablya
itm_khergit_sword_two_handed_b|kétkezes szablya
itm_khergit_sword_two_handed_b_pl|kétkezes szablya
itm_two_handed_cleaver|harci bárd
itm_two_handed_cleaver_pl|harci bárd
itm_military_cleaver_b|katonai bárd
itm_military_cleaver_b_pl|katonai bárd
itm_military_cleaver_c|hadi bárd
itm_military_cleaver_c_pl|hadi bárd
itm_military_sickle_a|hadi sarló
itm_military_sickle_a_pl|hadi sarló
itm_bastard_sword_a|másfélkezes kard
itm_bastard_sword_a_pl|másfélkezes kard
itm_bastard_sword_b|nehéz másfélkezes kard
itm_bastard_sword_b_pl|nehéz másfélkezes kard
itm_one_handed_war_axe_a|egykezes fejsze
itm_one_handed_war_axe_a_pl|egykezes fejsze
itm_one_handed_battle_axe_a|egykezes csatabárd
itm_one_handed_battle_axe_a_pl|egykezes csatabárd
itm_one_handed_war_axe_b|egykezes harci fejsze
itm_one_handed_war_axe_b_pl|egykezes harci fejsze
itm_one_handed_battle_axe_b|egykezes csatabárd
itm_one_handed_battle_axe_b_pl|egykezes csatabárd
itm_one_handed_battle_axe_c|egykezes csatabárd
itm_one_handed_battle_axe_c_pl|egykezes csatabárd
itm_two_handed_axe|kétkezes fejsze
itm_two_handed_axe_pl|kétkezes fejsze
itm_two_handed_battle_axe_2|kétkezes harci fejsze
itm_two_handed_battle_axe_2_pl|kétkezes harci fejsze
itm_shortened_voulge|rövid nyelű alabárd
itm_shortened_voulge_pl|rövid nyelű alabárd
itm_great_axe|nagyfejsze
itm_great_axe_pl|nagyfejsze
itm_long_axe|hosszú fejsze
itm_long_axe_pl|hosszú fejsze
itm_long_axe_alt|hosszú fejsze
itm_long_axe_alt_pl|hosszú fejsze
itm_long_axe_b|hosszú harci fejsze
itm_long_axe_b_pl|hosszú harci fejsze
itm_long_axe_b_alt|hosszú harci fejsze
itm_long_axe_b_alt_pl|hosszú harci fejsze
itm_long_axe_c|nagy hosszú fejsze
itm_long_axe_c_pl|nagy hosszú fejsze
itm_long_axe_c_alt|nagy hosszú fejsze
itm_long_axe_c_alt_pl|nagy hosszú fejsze
itm_bardiche|bardiche fejsze
itm_bardiche_pl|bardiche fejsze
itm_great_bardiche|nagy bardiche fejsze
itm_great_bardiche_pl|nagy bardiche fejsze
itm_voulge|alabárd
itm_voulge_pl|alabárd
itm_long_bardiche|hosszú bardiche fejsze
itm_long_bardiche_pl|hosszú bardiche fejsze
itm_great_long_bardiche|nagy hosszú bardiche fejsze
itm_great_long_bardiche_pl|nagy hosszú bardiche fejsze
itm_hafted_blade_b|nyeles penge
itm_hafted_blade_b_pl|nyeles penge
itm_hafted_blade_a|nyeles penge
itm_hafted_blade_a_pl|nyeles penge
itm_shortened_military_scythe|rövid nyelű kiegyenesített kasza
itm_shortened_military_scythe_pl|rövid nyelű kiegyenesített kasza
itm_sword_medieval_a|kard
itm_sword_medieval_a_pl|kard
itm_sword_medieval_b|kard
itm_sword_medieval_b_pl|kard
itm_sword_medieval_b_small|rövid kard
itm_sword_medieval_b_small_pl|rövid kard
itm_sword_medieval_c|egykezes csatakard
itm_sword_medieval_c_pl|egykezes csatakard
itm_sword_medieval_c_small|rövid csatakard
itm_sword_medieval_c_small_pl|rövid csatakard
itm_sword_medieval_c_long|egykezes csatakard
itm_sword_medieval_c_long_pl|egykezes csatakard
itm_sword_medieval_d_long|hosszú egykezes csatakard
itm_sword_medieval_d_long_pl|hosszú egykezes csatakard
itm_sword_viking_1|északi kard
itm_sword_viking_1_pl|északi kard
itm_sword_viking_2|északi kard
itm_sword_viking_2_pl|északi kard
itm_sword_viking_2_small|északi rövid kard
itm_sword_viking_2_small_pl|északi rövid kard
itm_sword_viking_3|északi harci  kard
itm_sword_viking_3_pl|északi harci  kard
itm_sword_viking_3_small|északi rövid harci kard 
itm_sword_viking_3_small_pl|északi rövid harci kard 
itm_sword_khergit_1|nomád szablya
itm_sword_khergit_1_pl|nomád szablya
itm_sword_khergit_2|szablya
itm_sword_khergit_2_pl|szablya
itm_sword_khergit_3|szablya
itm_sword_khergit_3_pl|szablya
itm_sword_khergit_4|nehéz szablya
itm_sword_khergit_4_pl|nehéz szablya
itm_mace_1|tüskés bot
itm_mace_1_pl|tüskés bot
itm_mace_2|bütykös buzogány
itm_mace_2_pl|bütykös buzogány
itm_mace_3|tüskés buzogány
itm_mace_3_pl|tüskés buzogány
itm_mace_4|szárnyas buzogány
itm_mace_4_pl|szárnyas buzogány
itm_club_with_spike_head|szögesbot
itm_club_with_spike_head_pl|szögesbot
itm_long_spiked_club|hosszú tüskés bot
itm_long_spiked_club_pl|hosszú tüskés bot
itm_long_hafted_knobbed_mace|hosszú nyeles bütykös buzogány
itm_long_hafted_knobbed_mace_pl|hosszú nyeles bütykös buzogány
itm_long_hafted_spiked_mace|hosszú nyeles tüskés buzogány 
itm_long_hafted_spiked_mace_pl|hosszú nyeles tüskés buzogány 
itm_sarranid_two_handed_mace_1|vasbuzogány
itm_sarranid_two_handed_mace_1_pl|vasbuzogány
itm_sarranid_mace_1|vasbuzogány
itm_sarranid_mace_1_pl|vasbuzogány
itm_sarranid_axe_a|vas csatabárd
itm_sarranid_axe_a_pl|vas csatabárd
itm_sarranid_axe_b|vas harci fejsze
itm_sarranid_axe_b_pl|vas harci fejsze
itm_sarranid_two_handed_axe_a|sarranida csatabárd
itm_sarranid_two_handed_axe_a_pl|sarranida csatabárd
itm_sarranid_two_handed_axe_b|sarranida harci fejsze
itm_sarranid_two_handed_axe_b_pl|sarranida harci fejsze
itm_scythe|kasza
itm_scythe_pl|kasza
itm_pitch_fork|vasvilla
itm_pitch_fork_pl|vasvilla
itm_military_fork|harci vasvilla
itm_military_fork_pl|harci vasvilla
itm_battle_fork|csatavilla
itm_battle_fork_pl|csatavilla
itm_boar_spear|vadászlándzsa
itm_boar_spear_pl|vadászlándzsa
itm_jousting_lance|bajvívó lándzsa
itm_jousting_lance_pl|bajvívó lándzsa
itm_double_sided_lance|kétélű dárda
itm_double_sided_lance_pl|kétélű dárda
itm_glaive|pengés lándzsa
itm_glaive_pl|pengés lándzsa
itm_poleaxe|nyeles bárd
itm_poleaxe_pl|nyeles bárd
itm_polehammer|rúdkalapács
itm_polehammer_pl|rúdkalapács
itm_staff|bot
itm_staff_pl|bot
itm_quarter_staff|vívóbot
itm_quarter_staff_pl|vívóbot
itm_iron_staff|vasrúd
itm_iron_staff_pl|vasrúd
itm_shortened_spear|rövid lándzsa
itm_shortened_spear_pl|rövid lándzsa
itm_spear|lándzsa
itm_spear_pl|lándzsa
itm_bamboo_spear|bambuszlándzsa
itm_bamboo_spear_pl|bambuszlándzsa
itm_war_spear|harci lándzsa
itm_war_spear_pl|harci lándzsa
itm_military_scythe|kiegyenesített kasza
itm_military_scythe_pl|kiegyenesített kasza
itm_light_lance|könnyű dárda
itm_light_lance_pl|könnyű dárda
itm_lance|dárda
itm_lance_pl|dárda
itm_heavy_lance|nehéz dárda
itm_heavy_lance_pl|nehéz dárda
itm_great_lance|nagy dárda
itm_great_lance_pl|nagy dárda
itm_pike|pika
itm_pike_pl|pika
itm_ashwood_pike|kőrisfa pika
itm_ashwood_pike_pl|kőrisfa pika
itm_awlpike|tűhegyű pika
itm_awlpike_pl|tűhegyű pika
itm_awlpike_long|hosszú tűhegyű pika
itm_awlpike_long_pl|hosszú tűhegyű pika
itm_bec_de_corbin_a|harci kalapács
itm_bec_de_corbin_a_pl|harci kalapács
itm_wooden_shield|fapajzs
itm_wooden_shield_pl|fapajzs
itm_nordic_shield|északi pajzs
itm_nordic_shield_pl|északi pajzs
itm_fur_covered_shield|prémes pajzs
itm_fur_covered_shield_pl|prémes pajzs
itm_steel_shield|acélpajzs
itm_steel_shield_pl|acélpajzs
itm_plate_covered_round_shield|lemezes kerekpajzs
itm_plate_covered_round_shield_pl|lemezes kerekpajzs
itm_leather_covered_round_shield|bőrrel bevont kerekpajzs
itm_leather_covered_round_shield_pl|bőrrel bevont kerekpajzs
itm_hide_covered_round_shield|irhával bevont kerekpajzs
itm_hide_covered_round_shield_pl|irhával bevont kerekpajzs
itm_shield_heater_c|lapos pajzs
itm_shield_heater_c_pl|lapos pajzs
itm_norman_shield_1|lovagi pajzs
itm_norman_shield_1_pl|lovagi pajzs
itm_norman_shield_2|lovagi pajzs
itm_norman_shield_2_pl|lovagi pajzs
itm_norman_shield_3|lovagi pajzs
itm_norman_shield_3_pl|lovagi pajzs
itm_norman_shield_4|lovagi pajzs
itm_norman_shield_4_pl|lovagi pajzs
itm_norman_shield_5|lovagi pajzs
itm_norman_shield_5_pl|lovagi pajzs
itm_norman_shield_6|lovagi pajzs
itm_norman_shield_6_pl|lovagi pajzs
itm_norman_shield_7|lovagi pajzs
itm_norman_shield_7_pl|lovagi pajzs
itm_norman_shield_8|lovagi pajzs
itm_norman_shield_8_pl|lovagi pajzs
itm_tab_shield_round_a|régi kerekpajzs
itm_tab_shield_round_a_pl|régi kerekpajzs
itm_tab_shield_round_b|egyszerű kerekpajzs
itm_tab_shield_round_b_pl|egyszerű kerekpajzs
itm_tab_shield_round_c|kerekpajzs
itm_tab_shield_round_c_pl|kerekpajzs
itm_tab_shield_round_d|nehéz kerekpajzs
itm_tab_shield_round_d_pl|nehéz kerekpajzs
itm_tab_shield_round_e|huskarl kerekpajzs
itm_tab_shield_round_e_pl|huskarl kerekpajzs
itm_tab_shield_kite_a|régi lovagi pajzs
itm_tab_shield_kite_a_pl|régi lovagi pajzs
itm_tab_shield_kite_b|egyszerű lovagi pajzs
itm_tab_shield_kite_b_pl|egyszerű lovagi pajzs
itm_tab_shield_kite_c|lovagi pajzs
itm_tab_shield_kite_c_pl|lovagi pajzs
itm_tab_shield_kite_d|nehéz lovagi pajzs
itm_tab_shield_kite_d_pl|nehéz lovagi pajzs
itm_tab_shield_kite_cav_a|lovagi lovaspajzs
itm_tab_shield_kite_cav_a_pl|lovagi lovaspajzs
itm_tab_shield_kite_cav_b|nagy lovagi pajzs
itm_tab_shield_kite_cav_b_pl|nagy lovagi pajzs
itm_tab_shield_heater_a|régi lapos pajzs
itm_tab_shield_heater_a_pl|régi lapos pajzs
itm_tab_shield_heater_b|egyszerű lapos pajzs
itm_tab_shield_heater_b_pl|egyszerű lapos pajzs
itm_tab_shield_heater_c|lapos pajzs
itm_tab_shield_heater_c_pl|lapos pajzs
itm_tab_shield_heater_d|nehéz lapos pajzs
itm_tab_shield_heater_d_pl|nehéz lapos pajzs
itm_tab_shield_heater_cav_a|lovas lapos pajzs
itm_tab_shield_heater_cav_a_pl|lovas lapos pajzs
itm_tab_shield_heater_cav_b|lovagi lapos pajzs
itm_tab_shield_heater_cav_b_pl|lovagi lapos pajzs
itm_tab_shield_pavise_a|régi deszkapajzs
itm_tab_shield_pavise_a_pl|régi deszkapajzs
itm_tab_shield_pavise_b|egyszerű deszkapajzs
itm_tab_shield_pavise_b_pl|egyszerű deszkapajzs
itm_tab_shield_pavise_c|deszkapajzs
itm_tab_shield_pavise_c_pl|deszkapajzs
itm_tab_shield_pavise_d|nehéz deszkapajzs
itm_tab_shield_pavise_d_pl|nehéz deszkapajzs
itm_tab_shield_small_round_a|egyszerű lovassági pajzs
itm_tab_shield_small_round_a_pl|egyszerű lovassági pajzs
itm_tab_shield_small_round_b|kerek lovassági pajzs
itm_tab_shield_small_round_b_pl|kerek lovassági pajzs
itm_tab_shield_small_round_c|elit lovassági pajzs
itm_tab_shield_small_round_c_pl|elit lovassági pajzs
itm_darts|hajítódárda
itm_darts_pl|hajítódárda
itm_war_darts|harci hajítódárda
itm_war_darts_pl|harci hajítódárda
itm_javelin|gerely
itm_javelin_pl|gerely
itm_javelin_melee|gerely
itm_javelin_melee_pl|gerely
itm_throwing_spears|dobólándzsa
itm_throwing_spears_pl|dobólándzsa
itm_throwing_spear_melee|dobólándzsa
itm_throwing_spear_melee_pl|dobólándzsa
itm_jarid|jarid
itm_jarid_pl|jarid
itm_jarid_melee|jarid
itm_jarid_melee_pl|jarid
itm_stones|kő
itm_stones_pl|kő
itm_throwing_knives|dobókés
itm_throwing_knives_pl|dobókés
itm_throwing_daggers|dobótőr
itm_throwing_daggers_pl|dobótőr
itm_light_throwing_axes|könnyű dobófejsze
itm_light_throwing_axes_pl|könnyű dobófejsze
itm_light_throwing_axes_melee|könnyű dobófejsze
itm_light_throwing_axes_melee_pl|könnyű dobófejsze
itm_throwing_axes|dobófejsze
itm_throwing_axes_pl|dobófejsze
itm_throwing_axes_melee|dobófejsze
itm_throwing_axes_melee_pl|dobófejsze
itm_heavy_throwing_axes|nehéz dobófejsze
itm_heavy_throwing_axes_pl|nehéz dobófejsze
itm_heavy_throwing_axes_melee|nehéz dobófejsze
itm_heavy_throwing_axes_melee_pl|nehéz dobófejsze
itm_hunting_bow|vadászíj
itm_hunting_bow_pl|vadászíj
itm_short_bow|rövid íj
itm_short_bow_pl|rövid íj
itm_nomad_bow|nomád íj
itm_nomad_bow_pl|nomád íj
itm_long_bow|hosszú íj
itm_long_bow_pl|hosszú íj
itm_khergit_bow|khergit íj
itm_khergit_bow_pl|khergit íj
itm_strong_bow|erős íj
itm_strong_bow_pl|erős íj
itm_war_bow|harci íj
itm_war_bow_pl|harci íj
itm_hunting_crossbow|vadász számszeríj
itm_hunting_crossbow_pl|vadász számszeríj
itm_light_crossbow|könnyű számszeríj
itm_light_crossbow_pl|könnyű számszeríj
itm_crossbow|számszeríj
itm_crossbow_pl|számszeríj
itm_heavy_crossbow|nehéz számszeríj
itm_heavy_crossbow_pl|nehéz számszeríj
itm_sniper_crossbow|ostrom számszeríj
itm_sniper_crossbow_pl|ostrom számszeríj
itm_flintlock_pistol|kovás pisztoly
itm_flintlock_pistol_pl|kovás pisztoly
itm_torch|fáklya
itm_torch_pl|fáklya
itm_lyre|lant
itm_lyre_pl|lant
itm_lute|koboz
itm_lute_pl|koboz
itm_strange_armor|furcsa páncél
itm_strange_armor_pl|furcsa páncél
itm_strange_boots|furcsa csizma
itm_strange_boots_pl|furcsa csizma
itm_strange_helmet|furcsa sisak
itm_strange_helmet_pl|furcsa sisak
itm_strange_sword|furcsa kard
itm_strange_sword_pl|furcsa kard
itm_strange_great_sword|furcsa nagy kard
itm_strange_great_sword_pl|furcsa nagy kard
itm_strange_short_sword|furcsa nagy kard
itm_strange_short_sword_pl|furcsa nagy kard
itm_court_dress|udvari talár
itm_court_dress_pl|udvari talár
itm_rich_outfit|fényűző felöltő
itm_rich_outfit_pl|fényűző felöltő
itm_khergit_guard_armor|khergit védőpáncél
itm_khergit_guard_armor_pl|khergit védőpáncél
itm_felt_steppe_cap|nemezsüveg
itm_felt_steppe_cap_pl|nemezsüveg
itm_khergit_war_helmet|khergit harci sisak
itm_khergit_war_helmet_pl|khergit harci sisak
itm_khergit_helmet|khergit sisak
itm_khergit_helmet_pl|khergit sisak
itm_khergit_guard_boots|khergit védőcsizma
itm_khergit_guard_boots_pl|khergit védőcsizma
itm_khergit_guard_helmet|khergit védősisak
itm_khergit_guard_helmet_pl|khergit védősisak
itm_khergit_cavalry_helmet|khergit lovassági sisak
itm_khergit_cavalry_helmet_pl|khergit lovassági sisak
itm_black_hood|fekete csuklya
itm_black_hood_pl|fekete csuklya
itm_light_leather|könnyű bőr
itm_light_leather_pl|könnyű bőr
itm_light_leather_boots|könnyű bőrcsizma
itm_light_leather_boots_pl|könnyű bőrcsizma
itm_mail_and_plate|lemezvért
itm_mail_and_plate_pl|lemezvért
itm_light_mail_and_plate|könnyű lemezvért
itm_light_mail_and_plate_pl|könnyű lemezvért
itm_byzantion_helmet_a|bizánci sisak
itm_byzantion_helmet_a_pl|bizánci sisak
itm_magyar_helmet_a|magyar sisak
itm_magyar_helmet_a_pl|magyar sisak
itm_rus_helmet_a|rusz sisak
itm_rus_helmet_a_pl|rusz sisak
itm_sipahi_helmet_a|szpáhi sisak
itm_sipahi_helmet_a_pl|szpáhi sisak
itm_shahi|sahi
itm_shahi_pl|sahi
itm_rabati|rabati
itm_rabati_pl|rabati
itm_tunic_with_green_cape|zubbony zöld köpennyel
itm_tunic_with_green_cape_pl|zubbony zöld köpennyel
itm_keys|kulcscsomó
itm_keys_pl|kulcscsomó
itm_bride_dress|menyasszonyi ruha
itm_bride_dress_pl|menyasszonyi ruha
itm_bride_crown|virágkorona
itm_bride_crown_pl|virágkorona
itm_bride_shoes|menyasszonyi cipő
itm_bride_shoes_pl|menyasszonyi cipő
itm_practice_bow_2|gyakorló íj
itm_practice_bow_2_pl|gyakorló íj
itm_practice_arrows_2|gyakorló nyíl
itm_practice_arrows_2_pl|gyakorló nyíl
itm_plate_boots|lemezcsizma
itm_plate_boots_pl|lemezcsizma
itm_mail_boots_for_tableau|páncélcsizma
itm_mail_boots_for_tableau_pl|páncélcsizma
itm_warhorse_sarranid|Sarraniai harci ló
itm_warhorse_sarranid_pl|Sarraniai harci ló
itm_warhorse_steppe|Sztyeppei csatamén
itm_warhorse_steppe_pl|Sztyeppei csatamén
itm_items_end|felszerelés lista vége
itm_items_end_pl|felszerelés lista vége
